carat,depth,x,y,z,color_E,color_F,color_G,color_H,color_I,color_J
0.78,61.6,5.94,5.91,3.64,0,0,0,1,0,0
0.28,63.0,4.14,4.19,2.62,0,0,0,1,0,0
1.47,62.3,7.24,7.3,4.53,0,0,0,0,1,0
1.14,60.2,6.71,6.78,4.06,1,0,0,0,0,0
0.56,62.4,5.23,5.29,3.28,0,0,1,0,0,0
0.31,61.6,4.36,4.38,2.69,0,0,0,0,0,0
0.7,63.7,5.62,5.69,3.6,0,1,0,0,0,0
0.7,61.9,5.7,5.73,3.54,0,0,0,1,0,0
1.51,62.3,7.35,7.29,4.56,0,0,0,0,1,0
0.32,61.9,4.41,4.44,2.74,1,0,0,0,0,0
0.81,68.8,5.26,5.2,3.58,0,1,0,0,0,0
1.05,61.7,6.48,6.56,4.02,0,1,0,0,0,0
0.3,62.8,4.28,4.32,2.7,0,0,1,0,0,0
0.7,62.5,5.7,5.72,3.57,1,0,0,0,0,0
1.54,59.3,7.61,7.54,4.49,0,0,0,0,0,0
1.2,61.5,6.85,6.8,4.2,0,0,0,0,1,0
1.51,59.9,7.46,7.41,4.45,0,0,0,0,0,1
0.51,59.4,5.26,5.21,3.11,0,0,0,0,1,0
1.12,63.3,6.7,6.63,4.22,0,0,1,0,0,0
0.7,63.4,5.61,5.59,3.55,0,0,0,1,0,0
1.01,62.2,6.43,6.39,3.99,1,0,0,0,0,0
0.9,61.6,6.12,6.09,3.76,0,0,0,0,0,0
0.9,61.8,6.18,6.25,3.84,0,0,0,1,0,0
1.38,60.2,7.29,7.19,4.36,0,0,0,0,0,1
0.8,64.5,5.8,5.86,3.76,1,0,0,0,0,0
1.26,61.7,6.96,6.98,4.3,0,0,1,0,0,0
0.4,63.4,4.73,4.68,2.99,0,1,0,0,0,0
0.72,62.3,5.79,5.69,3.58,0,0,0,0,1,0
1.26,61.0,7.0,6.97,4.26,0,0,0,1,0,0
1.54,63.0,7.33,7.28,4.6,0,0,0,0,0,0
1.54,62.0,7.33,7.38,4.56,0,0,0,0,1,0
0.31,61.5,4.35,4.37,2.68,0,0,0,0,0,0
0.71,62.3,5.71,5.66,3.54,1,0,0,0,0,0
0.7,62.6,5.65,5.69,3.55,1,0,0,0,0,0
1.09,60.9,6.75,6.61,4.07,1,0,0,0,0,0
1.17,59.6,6.88,6.85,4.09,0,1,0,0,0,0
1.07,62.5,6.5,6.53,4.07,0,0,0,0,1,0
0.51,59.4,5.19,5.21,3.09,0,1,0,0,0,0
0.7,62.0,5.71,5.74,3.55,0,1,0,0,0,0
1.25,63.2,6.87,6.81,4.32,0,0,0,1,0,0
1.0,60.7,6.5,6.51,3.95,0,0,1,0,0,0
0.3,62.6,4.21,4.26,2.65,0,0,1,0,0,0
0.27,61.7,4.2,4.16,2.58,0,0,0,0,0,0
0.32,61.7,4.36,4.42,2.71,1,0,0,0,0,0
0.72,61.7,5.74,5.77,3.55,0,0,0,1,0,0
0.51,61.7,5.12,5.15,3.17,0,0,0,0,0,0
2.08,60.1,8.29,8.37,5.01,0,0,0,0,0,0
0.91,61.6,6.21,6.28,3.85,0,0,0,0,1,0
0.32,61.3,4.41,4.43,2.71,0,0,0,0,0,1
0.35,62.0,4.52,4.54,2.81,1,0,0,0,0,0
0.72,61.3,5.77,5.81,3.55,0,0,1,0,0,0
1.25,60.9,6.93,6.97,4.23,1,0,0,0,0,0
1.5,62.3,7.31,7.26,4.54,0,0,0,0,1,0
1.7,61.5,7.69,7.73,4.74,0,0,0,1,0,0
0.43,62.6,4.79,4.82,3.01,0,0,0,0,1,0
0.51,58.8,5.28,5.23,3.09,1,0,0,0,0,0
1.08,61.5,6.57,6.64,4.06,1,0,0,0,0,0
1.71,62.4,7.63,7.6,4.75,0,0,0,0,1,0
0.31,61.4,4.37,4.39,2.68,0,0,1,0,0,0
0.26,62.3,4.07,4.11,2.55,0,0,0,1,0,0
0.75,63.3,5.78,5.75,3.65,0,0,1,0,0,0
0.5,56.4,5.31,5.22,2.97,0,1,0,0,0,0
0.32,62.2,4.41,4.43,2.75,0,0,1,0,0,0
1.0,62.8,6.29,6.26,3.94,1,0,0,0,0,0
0.71,62.9,5.76,5.72,3.61,1,0,0,0,0,0
0.56,61.0,5.3,5.34,3.24,0,0,0,0,0,0
1.25,62.5,6.89,6.81,4.28,0,0,0,0,1,0
0.74,60.4,5.86,5.83,3.53,0,1,0,0,0,0
0.55,60.7,5.27,5.3,3.21,0,1,0,0,0,0
0.33,61.4,4.44,4.49,2.74,0,0,0,1,0,0
0.72,61.4,5.78,5.82,3.56,1,0,0,0,0,0
0.7,62.7,5.69,5.64,3.55,0,0,1,0,0,0
0.9,63.9,6.07,6.1,3.89,0,0,1,0,0,0
1.02,60.2,6.56,6.53,3.94,0,0,0,0,0,0
1.5,61.8,7.38,7.31,4.54,1,0,0,0,0,0
0.59,61.1,5.4,5.44,3.31,0,0,0,0,0,0
0.41,62.5,4.72,4.75,2.96,0,1,0,0,0,0
1.35,61.8,7.1,7.14,4.4,0,0,0,0,0,1
0.52,61.5,5.15,5.16,3.17,0,1,0,0,0,0
1.14,60.3,6.79,6.85,4.11,0,0,0,1,0,0
1.56,63.1,7.43,7.34,4.66,0,0,0,1,0,0
0.72,61.7,5.76,5.81,3.57,0,0,0,0,1,0
0.9,62.4,6.16,6.22,3.86,0,0,0,0,1,0
0.31,61.8,4.29,4.35,2.67,0,1,0,0,0,0
0.46,61.5,4.95,4.91,3.03,1,0,0,0,0,0
1.03,62.5,6.48,6.45,4.04,1,0,0,0,0,0
0.3,61.0,4.34,4.37,2.65,0,0,1,0,0,0
0.38,62.4,4.63,4.57,2.87,0,1,0,0,0,0
0.39,62.0,4.67,4.72,2.91,0,0,0,0,1,0
2.03,62.7,8.17,7.92,5.06,0,0,1,0,0,0
0.7,61.2,5.73,5.78,3.52,0,1,0,0,0,0
0.43,61.1,4.86,4.9,2.98,0,1,0,0,0,0
1.27,61.0,6.93,6.97,4.24,0,0,1,0,0,0
0.3,61.4,4.33,4.37,2.67,0,1,0,0,0,0
1.02,63.0,6.4,6.45,4.05,0,0,1,0,0,0
0.62,60.0,5.69,5.48,3.36,0,1,0,0,0,0
1.0,63.7,6.3,6.33,4.02,0,0,0,1,0,0
1.01,59.8,6.53,6.44,3.88,0,0,1,0,0,0
0.3,61.6,4.33,4.31,2.66,1,0,0,0,0,0
0.42,62.1,4.8,4.83,2.99,0,0,0,0,0,0
1.51,62.5,7.29,7.34,4.57,1,0,0,0,0,0
0.23,61.4,3.96,3.99,2.44,0,1,0,0,0,0
1.54,60.9,7.45,7.43,4.53,0,0,0,1,0,0
1.53,60.4,7.46,7.41,4.49,0,0,0,1,0,0
0.52,63.5,5.08,5.13,3.24,0,0,0,1,0,0
0.58,61.7,5.37,5.4,3.32,0,0,0,0,1,0
2.63,62.3,8.76,8.81,5.47,0,0,0,0,0,1
1.21,61.3,6.83,6.87,4.2,0,0,0,0,1,0
1.01,60.4,6.45,6.49,3.91,1,0,0,0,0,0
0.32,61.8,4.35,4.36,2.69,0,0,1,0,0,0
1.08,61.6,6.64,6.57,4.07,0,0,0,0,0,0
0.44,61.5,4.89,4.93,3.02,0,0,0,1,0,0
0.9,61.5,6.13,6.16,3.78,0,0,1,0,0,0
0.51,61.8,5.1,5.16,3.17,0,0,1,0,0,0
0.4,61.2,4.71,4.74,2.89,1,0,0,0,0,0
0.31,61.8,4.4,4.37,2.71,1,0,0,0,0,0
1.5,61.0,7.36,7.4,4.5,0,0,0,1,0,0
0.3,60.8,4.37,4.34,2.65,0,0,0,1,0,0
0.92,62.1,6.15,6.22,3.84,1,0,0,0,0,0
1.04,60.3,6.5,6.56,3.94,0,0,1,0,0,0
1.19,61.3,6.83,6.81,4.18,1,0,0,0,0,0
0.75,62.4,5.88,5.75,3.63,0,1,0,0,0,0
0.4,64.1,4.65,4.71,3.0,0,1,0,0,0,0
0.7,62.8,5.63,5.68,3.55,0,0,1,0,0,0
0.91,62.0,6.19,6.22,3.85,0,0,1,0,0,0
0.57,62.1,5.29,5.27,3.28,1,0,0,0,0,0
0.34,59.0,4.6,4.56,2.7,0,0,1,0,0,0
0.35,60.1,4.56,4.59,2.75,0,0,0,0,0,0
1.5,63.5,7.25,7.28,4.61,1,0,0,0,0,0
0.57,61.1,5.38,5.33,3.27,0,0,0,0,0,0
1.52,61.7,7.38,7.41,4.56,0,0,0,0,1,0
0.32,61.8,4.35,4.36,2.69,0,0,0,0,0,0
0.35,61.5,4.51,4.57,2.79,0,0,1,0,0,0
0.31,60.0,4.42,4.38,2.64,1,0,0,0,0,0
1.02,61.6,6.47,6.51,4.0,0,0,0,1,0,0
0.36,62.1,4.57,4.58,2.84,0,0,0,1,0,0
0.31,61.6,4.38,4.35,2.69,0,0,0,1,0,0
1.04,61.7,6.49,6.54,4.02,0,0,0,1,0,0
1.5,64.0,7.13,7.25,4.6,0,0,0,0,1,0
0.53,60.4,5.28,5.31,3.2,0,0,0,0,0,0
0.32,61.3,4.44,4.47,2.73,0,1,0,0,0,0
1.21,61.8,6.86,6.76,4.21,0,0,0,0,1,0
1.31,62.2,7.0,7.03,4.36,0,0,0,0,1,0
0.75,62.2,5.84,5.8,3.62,0,0,1,0,0,0
0.74,60.8,5.79,5.85,3.54,0,0,0,0,0,1
0.32,61.3,4.35,4.39,2.68,0,0,0,0,1,0
1.0,63.1,6.37,6.41,4.03,1,0,0,0,0,0
0.36,59.3,4.68,4.6,2.75,1,0,0,0,0,0
0.93,61.1,6.26,6.3,3.84,0,1,0,0,0,0
1.0,61.9,6.36,6.41,3.95,0,1,0,0,0,0
0.4,61.6,4.77,4.71,2.92,0,0,0,0,0,0
2.5,64.0,8.56,8.48,5.46,0,0,0,0,0,1
0.37,62.6,4.57,4.54,2.85,0,0,0,0,0,1
1.11,62.2,6.67,6.61,4.13,0,0,1,0,0,0
1.02,62.3,6.39,6.35,3.97,0,0,1,0,0,0
1.09,61.2,6.62,6.67,4.07,1,0,0,0,0,0
0.32,61.8,4.41,4.39,2.72,0,0,0,0,0,0
0.31,61.8,4.36,4.32,2.68,0,0,1,0,0,0
0.51,62.9,5.06,5.12,3.2,0,0,1,0,0,0
1.5,59.6,7.38,7.31,4.38,0,0,0,0,0,1
0.42,62.0,4.82,4.85,3.0,0,0,0,0,1,0
0.56,60.5,5.36,5.31,3.23,0,0,0,0,0,0
0.75,62.3,5.77,5.81,3.61,0,0,1,0,0,0
0.54,61.0,5.28,5.27,3.22,1,0,0,0,0,0
0.5,61.8,5.11,5.15,3.17,0,1,0,0,0,0
0.39,60.0,4.7,4.76,2.84,0,1,0,0,0,0
0.38,63.4,4.67,4.63,2.95,0,0,0,0,0,0
0.56,61.5,5.33,5.37,3.29,0,0,0,0,1,0
1.0,60.0,6.45,6.41,3.86,0,1,0,0,0,0
1.12,61.2,6.7,6.67,4.09,0,0,1,0,0,0
1.01,63.9,6.31,6.34,4.04,1,0,0,0,0,0
0.55,62.3,5.16,5.21,3.23,1,0,0,0,0,0
0.52,59.7,5.26,5.19,3.12,0,0,0,0,0,0
1.0,60.5,6.38,6.45,3.88,0,1,0,0,0,0
1.1,63.3,6.53,6.58,4.15,1,0,0,0,0,0
1.21,62.3,6.77,6.84,4.24,0,0,0,1,0,0
0.31,62.7,4.3,4.31,2.7,0,0,0,0,0,0
2.11,61.0,8.2,8.29,5.03,0,0,0,0,0,1
0.55,62.3,5.29,5.24,3.28,0,0,0,0,0,0
0.36,60.8,4.61,4.63,2.81,0,0,0,1,0,0
1.22,59.0,7.05,7.02,4.15,0,0,0,0,0,1
0.9,59.8,6.26,6.21,3.73,1,0,0,0,0,0
0.3,62.0,4.33,4.35,2.69,0,1,0,0,0,0
0.31,60.9,4.38,4.39,2.67,0,0,0,0,0,0
1.2,63.2,6.75,6.69,4.25,1,0,0,0,0,0
1.2,62.9,6.74,6.8,4.26,0,0,0,1,0,0
0.34,62.1,4.49,4.46,2.78,0,0,0,0,0,0
0.76,62.0,5.88,5.76,3.61,0,1,0,0,0,0
1.01,62.3,6.43,6.37,3.99,0,0,0,1,0,0
1.11,61.7,6.66,6.63,4.1,0,1,0,0,0,0
0.32,62.9,4.36,4.39,2.75,0,0,0,1,0,0
1.3,61.9,7.01,6.95,4.32,0,0,1,0,0,0
0.32,60.9,4.41,4.43,2.69,1,0,0,0,0,0
1.01,59.5,6.49,6.48,3.86,0,0,1,0,0,0
0.71,62.4,5.66,5.71,3.55,0,0,0,1,0,0
0.31,58.8,4.45,4.49,2.63,0,1,0,0,0,0
1.34,60.3,7.16,7.11,4.3,0,0,0,0,0,0
0.23,61.1,3.97,3.99,2.43,0,1,0,0,0,0
2.08,62.2,8.22,8.18,5.1,0,0,0,0,1,0
1.03,58.6,6.64,6.6,3.88,0,0,0,1,0,0
0.33,62.0,4.46,4.44,2.76,0,0,0,1,0,0
0.42,59.4,4.86,4.9,2.9,0,0,1,0,0,0
1.01,61.3,6.44,6.52,3.97,0,1,0,0,0,0
1.0,61.2,6.39,6.42,3.92,1,0,0,0,0,0
0.33,60.5,4.51,4.48,2.72,1,0,0,0,0,0
1.0,63.3,6.42,6.37,4.05,0,0,0,1,0,0
0.31,61.7,4.36,4.33,2.68,0,0,1,0,0,0
0.43,60.5,4.86,4.92,2.96,0,0,1,0,0,0
0.4,61.1,4.75,4.78,2.91,0,1,0,0,0,0
1.2,61.6,6.84,6.79,4.2,0,0,0,1,0,0
1.1,61.9,6.61,6.67,4.11,1,0,0,0,0,0
1.28,60.8,7.03,6.98,4.26,1,0,0,0,0,0
0.41,60.6,4.8,4.77,2.9,1,0,0,0,0,0
0.3,61.9,4.32,4.27,2.66,1,0,0,0,0,0
0.9,58.3,6.24,6.29,3.65,1,0,0,0,0,0
0.42,62.1,4.82,4.78,2.98,0,0,0,0,0,0
1.51,62.4,7.31,7.23,4.54,0,0,0,0,0,1
0.32,61.9,4.4,4.36,2.71,1,0,0,0,0,0
0.31,60.2,4.39,4.41,2.65,1,0,0,0,0,0
0.37,61.4,4.65,4.6,2.84,1,0,0,0,0,0
0.3,62.7,4.32,4.26,2.69,0,0,1,0,0,0
1.0,59.1,6.44,6.39,3.79,1,0,0,0,0,0
0.3,62.1,4.27,4.3,2.66,1,0,0,0,0,0
0.3,61.8,4.32,4.36,2.68,0,0,1,0,0,0
0.24,62.9,3.94,4.01,2.5,0,1,0,0,0,0
0.31,61.2,4.4,4.42,2.7,1,0,0,0,0,0
0.37,62.2,4.58,4.62,2.86,0,0,0,0,0,0
0.3,62.0,4.25,4.3,2.65,0,1,0,0,0,0
0.71,61.3,5.74,5.72,3.51,0,0,1,0,0,0
1.73,61.2,7.76,7.69,4.73,0,1,0,0,0,0
0.9,57.7,6.34,6.32,3.65,0,0,0,0,0,0
0.74,58.8,5.88,5.82,3.44,0,1,0,0,0,0
0.8,63.7,5.87,5.9,3.75,0,0,0,0,0,0
0.7,62.0,5.68,5.7,3.53,0,0,0,1,0,0
1.14,63.4,6.67,6.61,4.21,0,0,1,0,0,0
0.35,62.3,4.55,4.5,2.82,0,0,0,1,0,0
1.7,62.9,7.59,7.55,4.76,0,0,0,1,0,0
0.41,61.2,4.79,4.85,2.95,0,1,0,0,0,0
1.01,58.5,6.4,6.45,3.76,0,0,0,0,0,0
0.31,61.5,4.35,4.37,2.68,0,0,0,1,0,0
0.33,63.2,4.39,4.41,2.78,0,1,0,0,0,0
1.72,62.2,7.65,7.55,4.72,0,0,0,1,0,0
0.31,61.0,4.34,4.38,2.66,0,0,0,1,0,0
1.5,59.9,7.44,7.39,4.44,0,0,0,1,0,0
0.46,61.4,4.94,4.97,3.05,0,0,1,0,0,0
0.57,59.4,5.42,5.38,3.21,1,0,0,0,0,0
0.4,62.2,4.75,4.71,2.94,0,0,0,0,0,0
0.33,61.5,4.47,4.51,2.76,0,0,1,0,0,0
0.23,61.4,3.94,3.97,2.43,0,1,0,0,0,0
1.01,62.2,6.42,6.45,4.0,0,0,0,0,0,0
1.6,62.5,7.47,7.37,4.64,0,0,0,1,0,0
0.9,62.4,6.15,6.19,3.85,0,0,0,0,0,0
0.9,64.4,6.04,6.08,3.9,0,0,0,1,0,0
0.3,61.3,4.32,4.36,2.66,1,0,0,0,0,0
0.54,63.1,5.21,5.13,3.26,1,0,0,0,0,0
0.8,61.5,5.93,5.98,3.66,0,1,0,0,0,0
1.04,60.7,6.57,6.51,3.97,0,0,0,1,0,0
0.51,62.3,5.19,5.12,3.21,0,0,0,0,0,0
1.7,58.2,7.89,7.85,4.58,0,0,1,0,0,0
0.71,63.7,5.65,5.62,3.59,0,1,0,0,0,0
0.9,62.6,6.11,6.15,3.84,0,0,0,0,0,0
0.7,62.8,5.6,5.64,3.53,0,1,0,0,0,0
0.33,61.6,4.45,4.42,2.73,0,0,0,0,1,0
0.44,61.5,4.95,4.87,3.02,0,0,0,0,1,0
0.4,60.9,4.79,4.74,2.9,0,0,0,1,0,0
1.14,62.4,6.64,6.7,4.16,1,0,0,0,0,0
1.01,58.8,6.51,6.56,3.84,0,1,0,0,0,0
0.9,63.1,6.14,6.09,3.86,0,0,0,1,0,0
0.31,64.2,4.3,4.23,2.74,0,1,0,0,0,0
1.55,61.6,7.42,7.52,4.6,1,0,0,0,0,0
2.03,62.2,8.09,8.06,5.03,0,0,1,0,0,0
1.75,61.6,7.72,7.77,4.77,0,0,0,0,1,0
0.46,60.6,5.04,5.0,3.04,0,0,1,0,0,0
0.52,65.5,4.92,4.98,3.24,0,1,0,0,0,0
1.09,62.1,6.59,6.66,4.12,0,0,1,0,0,0
1.51,60.4,7.38,7.43,4.47,0,0,1,0,0,0
0.5,62.0,5.03,5.1,3.14,0,1,0,0,0,0
1.34,63.0,6.9,7.01,4.38,0,0,0,0,0,1
0.83,61.0,6.06,6.13,3.72,1,0,0,0,0,0
1.01,60.6,6.54,6.5,3.95,0,0,1,0,0,0
0.3,61.3,4.34,4.3,2.65,0,0,1,0,0,0
0.32,63.1,4.4,4.38,2.77,0,0,0,0,1,0
0.56,61.9,5.31,5.25,3.27,1,0,0,0,0,0
2.17,62.2,8.32,8.24,5.15,0,0,1,0,0,0
0.54,62.7,5.23,5.2,3.27,0,0,1,0,0,0
1.1,57.6,6.82,6.73,3.9,0,0,0,1,0,0
1.21,62.4,6.77,6.83,4.24,0,0,0,0,0,0
0.59,59.3,5.45,5.51,3.25,0,0,1,0,0,0
1.0,64.7,6.24,6.19,4.02,0,0,1,0,0,0
2.01,59.1,8.16,8.23,4.84,0,0,1,0,0,0
0.35,62.3,4.5,4.52,2.81,1,0,0,0,0,0
0.67,59.4,5.71,5.8,3.41,0,0,1,0,0,0
0.78,61.7,5.87,5.93,3.64,0,0,0,0,0,0
0.72,60.5,5.79,5.84,3.52,0,0,0,0,0,0
1.01,63.0,6.34,6.3,3.98,0,0,1,0,0,0
1.22,61.7,6.85,6.82,4.22,0,0,0,0,1,0
0.31,61.5,4.34,4.37,2.68,0,1,0,0,0,0
0.24,60.8,4.02,4.0,2.44,0,0,0,1,0,0
0.32,61.4,4.41,4.38,2.7,0,0,0,1,0,0
1.5,63.3,7.24,7.2,4.57,0,0,0,0,0,1
0.9,62.1,6.15,6.19,3.83,0,1,0,0,0,0
0.5,62.0,5.05,5.11,3.16,0,1,0,0,0,0
0.3,63.6,4.31,4.25,2.72,0,0,1,0,0,0
1.11,61.4,6.7,6.66,4.1,0,0,1,0,0,0
1.68,60.7,7.72,7.66,4.67,0,1,0,0,0,0
0.35,63.0,4.51,4.48,2.83,0,0,0,0,0,0
0.35,63.0,4.44,4.48,2.81,1,0,0,0,0,0
0.59,62.9,5.33,5.39,3.37,1,0,0,0,0,0
0.54,60.9,5.21,5.26,3.19,0,1,0,0,0,0
0.51,63.8,5.07,5.05,3.23,1,0,0,0,0,0
0.72,62.1,5.72,5.74,3.56,0,0,1,0,0,0
0.91,62.8,6.15,6.17,3.87,1,0,0,0,0,0
0.31,63.9,4.32,4.29,2.75,0,1,0,0,0,0
1.11,61.4,6.67,6.63,4.08,0,0,0,1,0,0
0.3,63.5,4.22,4.25,2.69,0,0,1,0,0,0
2.02,65.6,7.87,7.8,5.15,0,0,1,0,0,0
0.4,62.9,4.65,4.7,2.94,0,0,0,1,0,0
0.72,61.1,5.78,5.81,3.54,1,0,0,0,0,0
0.31,62.8,4.28,4.32,2.7,0,0,0,1,0,0
0.3,60.2,4.36,4.41,2.64,0,1,0,0,0,0
0.3,61.9,4.25,4.28,2.64,0,0,1,0,0,0
1.3,61.3,6.97,7.03,4.29,0,0,0,1,0,0
1.07,62.5,6.6,6.52,4.1,0,0,0,1,0,0
1.02,63.4,6.42,6.36,4.05,0,0,0,1,0,0
0.97,59.9,6.36,6.39,3.82,0,1,0,0,0,0
1.19,61.8,6.75,6.77,4.18,0,0,1,0,0,0
1.51,61.3,7.33,7.36,4.5,0,1,0,0,0,0
1.27,61.7,6.95,6.93,4.28,0,0,0,1,0,0
2.04,60.2,8.28,8.22,4.97,0,0,0,0,1,0
0.39,64.3,4.56,4.64,2.96,0,1,0,0,0,0
0.23,60.8,3.97,3.99,2.42,0,1,0,0,0,0
1.04,60.0,6.62,6.54,3.95,0,0,1,0,0,0
0.33,61.7,4.46,4.49,2.76,0,1,0,0,0,0
1.25,58.0,7.16,7.06,4.13,0,1,0,0,0,0
0.44,62.3,4.85,4.88,3.03,1,0,0,0,0,0
1.23,62.5,6.77,6.82,4.25,0,0,0,1,0,0
0.52,61.9,5.17,5.23,3.22,0,0,0,0,1,0
0.38,62.5,4.59,4.63,2.88,0,0,1,0,0,0
1.5,64.7,7.19,7.04,4.6,0,0,0,0,0,0
0.38,63.8,4.58,4.61,2.93,0,1,0,0,0,0
0.26,65.2,3.99,4.02,2.61,0,0,0,0,0,0
0.72,61.8,5.72,5.76,3.55,0,0,0,0,1,0
2.16,62.6,8.2,8.25,5.14,0,0,1,0,0,0
1.02,61.3,6.48,6.51,3.98,0,0,1,0,0,0
0.4,62.1,4.75,4.69,2.93,0,0,0,0,0,0
0.31,61.5,4.37,4.41,2.7,0,0,0,0,0,0
0.72,61.8,5.75,5.78,3.56,0,0,0,0,1,0
0.51,61.2,5.22,5.18,3.18,0,0,0,1,0,0
0.28,62.0,4.2,4.25,2.62,0,0,1,0,0,0
0.71,62.9,5.68,5.71,3.58,0,1,0,0,0,0
0.51,62.7,5.1,5.14,3.21,0,0,1,0,0,0
0.41,62.4,4.71,4.75,2.95,0,0,0,0,0,0
2.01,61.0,8.01,8.13,4.92,0,0,1,0,0,0
0.32,62.9,4.4,4.37,2.76,0,0,0,0,0,1
0.56,61.1,5.38,5.33,3.27,1,0,0,0,0,0
1.01,61.8,6.28,6.35,3.9,0,0,0,0,0,0
0.56,62.6,5.3,5.15,3.27,0,1,0,0,0,0
1.23,63.1,6.78,6.81,4.29,0,0,1,0,0,0
0.36,61.1,4.59,4.55,2.79,0,1,0,0,0,0
0.72,60.5,5.82,5.85,3.53,1,0,0,0,0,0
0.5,63.1,5.02,4.96,3.15,0,0,0,1,0,0
0.53,62.0,5.22,5.27,3.25,0,0,0,1,0,0
1.01,62.3,6.44,6.4,4.0,0,0,0,1,0,0
1.34,62.3,6.99,7.03,4.37,0,0,0,0,0,0
1.36,61.0,7.17,7.2,4.38,0,0,1,0,0,0
1.09,62.3,6.56,6.63,4.11,0,0,0,0,0,1
0.41,60.9,4.85,4.8,2.94,0,0,0,0,1,0
0.33,61.5,4.42,4.49,2.74,0,0,0,0,1,0
0.72,61.3,5.74,5.71,3.51,1,0,0,0,0,0
0.8,61.6,5.96,6.0,3.68,0,1,0,0,0,0
0.3,62.5,4.3,4.27,2.68,0,0,1,0,0,0
0.52,62.2,5.18,5.11,3.2,0,0,0,0,1,0
0.32,62.0,4.41,4.37,2.72,0,0,0,0,0,0
1.67,61.5,7.62,7.67,4.7,0,0,1,0,0,0
0.23,60.3,3.93,3.96,2.38,0,1,0,0,0,0
0.69,62.1,5.65,5.62,3.5,0,0,0,1,0,0
0.7,58.9,5.83,5.85,3.44,1,0,0,0,0,0
0.35,61.3,4.51,4.56,2.78,0,0,0,0,1,0
1.02,63.6,6.37,6.4,4.06,0,0,0,0,1,0
0.3,62.9,4.28,4.31,2.7,0,0,0,1,0,0
0.67,63.8,5.46,5.54,3.52,0,1,0,0,0,0
1.01,62.1,6.38,6.47,3.99,0,0,0,1,0,0
1.14,61.4,6.73,6.78,4.14,0,1,0,0,0,0
0.6,61.9,5.43,5.46,3.37,0,0,0,1,0,0
0.36,64.0,4.49,4.51,2.88,0,0,0,0,0,0
0.32,62.5,4.37,4.4,2.74,0,0,0,0,1,0
1.2,62.5,6.75,6.82,4.24,0,0,1,0,0,0
0.5,62.6,5.03,5.0,3.14,1,0,0,0,0,0
1.42,59.7,7.33,7.3,4.37,0,1,0,0,0,0
0.35,62.9,4.48,4.52,2.83,1,0,0,0,0,0
0.34,61.7,4.51,4.5,2.78,0,1,0,0,0,0
0.73,59.8,5.85,5.89,3.51,0,0,0,0,0,0
1.11,62.3,6.6,6.65,4.13,0,0,0,0,1,0
1.03,61.6,6.49,6.46,3.99,0,0,0,0,1,0
1.24,61.6,6.95,6.91,4.27,0,1,0,0,0,0
0.42,61.3,4.85,4.8,2.96,0,1,0,0,0,0
0.61,59.9,5.5,5.55,3.31,1,0,0,0,0,0
0.41,62.7,4.73,4.77,2.98,0,0,0,1,0,0
1.02,62.0,6.41,6.39,3.97,0,1,0,0,0,0
0.51,59.1,5.18,5.21,3.07,0,0,1,0,0,0
0.9,60.7,6.21,6.25,3.78,0,1,0,0,0,0
1.08,62.5,6.51,6.57,4.09,0,0,0,0,0,1
1.08,61.8,6.6,6.57,4.07,0,0,0,0,1,0
0.38,60.2,4.72,4.77,2.85,0,0,1,0,0,0
0.73,61.8,5.78,5.81,3.58,0,0,0,0,0,1
0.35,60.6,4.51,4.57,2.75,0,0,0,1,0,0
1.01,62.5,6.42,6.39,4.0,1,0,0,0,0,0
0.53,61.6,5.2,5.23,3.21,0,0,0,0,0,1
0.26,60.4,4.15,4.19,2.52,0,0,0,0,0,0
0.55,62.6,5.17,5.21,3.25,0,0,0,0,0,1
0.9,61.6,6.15,6.09,3.77,0,0,0,0,1,0
0.92,61.4,6.29,6.25,3.85,1,0,0,0,0,0
0.31,63.6,4.34,4.31,2.75,0,0,0,0,0,0
0.71,63.0,5.7,5.69,3.59,0,0,1,0,0,0
0.96,62.7,6.29,6.11,3.89,0,0,1,0,0,0
0.51,62.0,5.16,5.13,3.19,1,0,0,0,0,0
0.41,62.9,4.7,4.74,2.97,0,1,0,0,0,0
0.8,61.6,5.97,6.01,3.69,0,0,1,0,0,0
0.39,63.1,4.68,4.61,2.93,0,0,0,0,1,0
1.01,63.7,6.38,6.31,4.04,0,0,1,0,0,0
0.53,61.3,5.21,5.16,3.18,0,0,1,0,0,0
0.52,62.4,5.09,5.13,3.19,0,0,0,0,0,0
1.08,62.6,6.61,6.55,4.12,0,1,0,0,0,0
0.77,62.4,5.89,5.93,3.69,0,0,1,0,0,0
0.4,62.1,4.73,4.77,2.95,0,0,0,1,0,0
0.71,61.0,5.77,5.81,3.53,0,0,0,0,1,0
1.07,62.0,6.55,6.49,4.04,0,0,0,0,0,0
0.71,64.6,5.62,5.59,3.62,1,0,0,0,0,0
0.31,62.6,4.33,4.29,2.7,0,1,0,0,0,0
0.78,63.2,5.87,5.81,3.69,0,0,0,0,0,0
2.03,60.5,8.22,8.17,4.96,0,0,0,0,1,0
0.7,61.0,5.75,5.8,3.52,0,1,0,0,0,0
1.26,62.5,6.86,6.9,4.3,0,0,0,0,0,1
0.31,61.4,4.34,4.36,2.67,1,0,0,0,0,0
1.75,62.1,7.71,7.66,4.77,0,0,0,0,0,1
1.0,65.8,6.28,6.16,4.09,1,0,0,0,0,0
