carat,table,x,y,z,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
0.36,57.0,4.6,4.57,2.82,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.5,59.0,7.3,7.26,4.55,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.7,58.0,5.66,5.71,3.51,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.52,58.0,5.06,5.09,3.24,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.09,56.0,6.56,6.61,4.08,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.3,60.0,4.29,4.27,2.65,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.3,57.0,4.33,4.29,2.64,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7,55.0,5.72,5.77,3.51,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3,58.0,4.24,4.28,2.68,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.98,57.0,6.41,6.32,4.04,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.71,56.0,5.69,5.73,3.61,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.32,56.0,4.44,4.46,2.69,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3,57.0,4.35,4.32,2.64,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.95,62.0,6.44,6.36,3.88,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.53,56.0,5.24,5.19,3.21,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.7,57.0,5.74,5.71,3.53,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.31,56.0,4.27,4.33,2.67,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.43,56.0,4.8,4.83,3.04,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.41,60.0,4.83,4.85,2.89,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.01,56.0,6.34,6.4,4.02,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.01,58.0,6.4,6.39,3.94,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.24,59.0,3.95,3.92,2.45,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.5,60.0,5.12,5.09,3.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.9,58.0,6.13,6.18,3.87,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.61,54.0,5.43,5.45,3.38,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.2,56.0,6.79,6.87,4.24,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.08,53.0,6.6,6.64,4.11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.82,59.0,7.81,7.77,4.83,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.0,57.0,6.39,6.49,4.04,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.32,56.0,4.39,4.43,2.75,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.7,57.0,5.63,5.61,3.55,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.29,56.0,4.27,4.3,2.64,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,57.0,6.21,6.14,4.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.04,55.0,6.49,6.53,4.02,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.77,58.0,5.96,5.99,3.61,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.27,61.0,7.08,7.04,4.2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.03,59.0,6.58,6.56,3.97,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.83,58.0,6.05,6.07,3.73,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.72,61.2,5.74,5.83,3.47,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.92,55.0,6.19,6.26,3.87,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.78,56.0,5.9,5.93,3.65,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.28,59.0,6.84,6.89,4.35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.52,56.0,5.15,5.2,3.17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7,57.0,5.71,5.68,3.52,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.36,56.0,4.57,4.6,2.83,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.71,59.0,5.81,5.79,3.51,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.73,56.0,5.89,5.81,3.58,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.26,57.0,4.04,4.07,2.56,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.54,58.0,8.67,8.56,5.47,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.91,62.0,6.33,6.26,3.77,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.31,59.0,4.31,4.33,2.67,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.5,59.0,5.12,5.08,3.15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.06,58.0,6.56,6.51,4.07,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.47,59.0,7.47,7.42,4.42,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.02,55.0,6.43,6.46,3.99,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.43,60.0,4.94,4.87,2.99,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.06,57.0,6.52,6.5,4.05,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.7,58.0,5.67,5.63,3.49,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.43,55.0,4.83,4.85,3.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.24,59.0,3.92,3.95,2.45,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.06,57.0,6.68,6.73,3.92,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.3,53.8,4.31,4.34,2.67,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.32,55.0,4.41,4.37,2.73,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.73,55.0,5.86,5.8,3.57,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.3,56.0,4.35,4.39,2.66,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.0,60.0,6.23,6.18,4.02,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.55,55.0,5.29,5.32,3.27,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.24,57.0,3.96,3.94,2.48,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1.01,59.0,6.42,6.38,3.97,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.06,59.0,6.47,6.52,4.02,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.9,53.0,6.18,6.22,3.89,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.01,55.0,6.36,6.42,4.02,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.55,60.0,5.26,5.18,3.25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.53,56.0,5.15,5.1,3.25,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.5,58.0,7.2,7.14,4.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.33,53.0,4.48,4.5,2.79,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.06,55.0,6.51,6.55,4.06,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.0,57.0,6.54,6.44,3.87,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.51,56.0,5.18,5.15,3.18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.32,57.0,4.45,4.42,2.67,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2.0,57.0,8.08,8.13,4.94,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.3,56.0,4.37,4.33,2.67,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.11,54.0,6.66,6.72,4.12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.31,58.1,4.33,4.37,2.66,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.41,57.0,4.82,4.79,2.94,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.57,55.0,5.35,5.32,3.31,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.13,57.0,6.76,6.8,4.06,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.83,55.0,6.04,6.08,3.73,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.57,56.0,5.38,5.29,3.28,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.52,56.0,5.18,5.22,3.19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.42,58.0,4.8,4.76,2.99,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.51,57.0,5.09,5.13,3.17,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.18,54.0,6.74,6.78,4.23,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.72,55.0,5.73,5.76,3.58,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.9,62.0,6.12,6.05,3.78,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.02,59.0,6.24,6.36,4.06,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.56,59.0,5.34,5.27,3.24,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.54,55.0,5.21,5.17,3.28,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.2,56.0,6.82,6.76,4.19,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.34,62.0,4.54,4.59,2.71,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.29,55.0,4.25,4.29,2.66,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.01,55.0,6.44,6.51,3.98,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.36,55.0,4.56,4.49,2.84,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.05,59.0,6.5,6.53,4.02,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5,58.0,5.03,5.01,3.22,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.25,59.0,7.03,6.97,4.18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.11,55.0,6.67,6.71,4.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.4,56.0,4.69,4.74,2.95,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.2,56.0,6.85,6.81,4.22,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.46,58.0,5.12,5.18,2.96,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.01,59.0,6.3,6.38,3.99,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3.01,60.0,8.99,8.93,5.86,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.92,59.0,6.21,6.14,3.84,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.31,55.0,4.36,4.3,2.68,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.57,54.0,5.32,5.34,3.33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.76,54.0,5.82,5.85,3.67,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.73,58.0,7.65,7.58,4.79,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.39,55.0,4.67,4.7,2.91,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.41,59.0,4.81,4.75,2.94,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.21,60.0,6.9,6.97,4.12,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.39,56.0,4.69,4.73,2.9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.28,57.0,4.19,4.23,2.61,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.8,58.0,5.99,6.03,3.68,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.3,56.0,4.28,4.3,2.68,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.32,55.0,4.43,4.45,2.73,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7,56.0,5.73,5.76,3.51,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.51,57.0,5.08,5.13,3.2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.71,59.0,5.66,5.68,3.55,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.1,61.0,6.61,6.67,4.02,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.04,58.0,6.5,6.6,3.99,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.32,57.0,7.14,7.09,4.31,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.02,57.0,6.4,6.35,3.98,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.54,56.0,5.3,5.25,3.22,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.76,59.0,5.94,5.85,3.57,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2.39,60.0,8.71,8.77,5.21,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.32,55.0,4.38,4.42,2.72,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.4,60.0,7.38,7.29,4.39,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.1,60.0,6.64,6.58,4.06,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.71,56.0,5.76,5.73,3.53,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.5,56.0,5.09,5.14,3.16,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.54,56.0,5.18,5.22,3.23,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.51,57.0,5.11,5.14,3.23,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.4,56.0,4.78,4.74,2.94,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.55,56.0,5.29,5.24,3.25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.4,57.0,4.78,4.73,2.91,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.9,60.0,6.27,6.2,3.76,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7,59.0,5.64,5.71,3.54,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.51,54.0,5.17,5.19,3.19,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.5,57.0,7.39,7.31,4.54,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1.1,58.0,6.71,6.75,4.05,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.43,58.0,4.77,4.81,3.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.3,56.0,4.32,4.35,2.66,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.64,58.0,7.49,7.52,4.68,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.51,58.0,7.24,7.16,4.55,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.26,57.0,6.87,6.92,4.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.31,59.0,4.44,4.41,2.65,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.01,59.0,10.74,10.54,6.98,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1.0,59.0,6.43,6.46,3.9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.84,54.0,6.07,6.13,3.75,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.33,56.0,4.53,4.56,2.72,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.29,62.0,6.69,6.59,4.5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.35,55.0,4.54,4.51,2.82,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.33,56.0,4.49,4.45,2.75,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.54,60.0,5.23,5.28,3.21,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.35,58.0,7.07,7.0,4.37,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2.04,56.0,8.12,8.06,5.07,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.51,55.0,7.41,7.36,4.53,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.55,56.0,5.33,5.3,3.22,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.05,59.0,6.51,6.44,4.03,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.08,57.0,6.49,6.54,4.15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.66,56.0,5.54,5.57,3.45,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41,55.0,4.69,4.73,2.99,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.9,61.0,6.07,6.03,3.85,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1.71,58.0,7.64,7.6,4.67,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.46,56.0,4.96,4.93,3.08,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.54,60.0,5.25,5.28,3.14,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.3,55.0,4.34,4.36,2.67,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.16,54.0,6.74,6.81,4.19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.0,60.0,6.18,6.28,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.31,56.0,4.36,4.39,2.67,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.71,62.0,5.85,5.81,3.38,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.27,56.0,4.21,4.25,2.55,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.09,59.0,6.57,6.54,4.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.36,59.0,4.6,4.63,2.79,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.34,55.0,4.54,4.56,2.79,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.32,57.0,4.38,4.34,2.73,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.04,59.0,6.55,6.57,4.04,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.31,56.0,4.36,4.31,2.71,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.83,55.0,6.02,6.05,3.74,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.02,59.0,6.71,6.65,3.83,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.42,54.0,4.83,4.87,2.98,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.73,56.0,5.76,5.8,3.56,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.41,61.0,4.75,4.72,2.95,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.93,55.0,6.24,6.27,3.89,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.08,54.0,6.59,6.61,4.11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.57,56.0,7.44,7.52,4.59,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7,56.0,5.68,5.6,3.54,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.51,62.0,7.41,7.36,4.36,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.34,54.0,4.51,4.53,2.8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.41,56.0,4.76,4.74,2.95,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.58,57.0,5.33,5.36,3.33,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.51,58.0,7.43,7.35,4.54,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.74,56.0,5.78,5.82,3.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.9,59.0,6.1,6.05,3.84,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.7,58.0,5.65,5.61,3.55,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.35,57.0,7.07,7.11,4.41,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.53,55.0,5.2,5.24,3.22,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.32,55.0,4.43,4.39,2.73,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.44,55.0,4.91,4.95,3.02,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.31,59.0,6.96,6.92,4.35,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.7,58.0,7.72,7.65,4.66,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.51,58.0,7.31,7.35,4.57,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.03,58.0,6.36,6.42,4.05,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.53,60.0,7.4,7.43,4.52,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.45,62.0,4.96,4.86,3.05,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.71,57.0,7.58,7.55,4.75,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.58,56.0,5.44,5.49,3.31,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.2,62.0,6.95,6.9,4.13,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1.55,54.0,7.42,7.45,4.61,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.01,60.0,6.39,6.32,4.01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.91,58.0,6.08,6.12,3.87,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.35,59.0,4.49,4.46,2.78,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.01,61.0,8.14,8.07,4.99,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.53,54.0,5.22,5.19,3.24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.7,54.0,5.6,5.64,3.56,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.08,58.0,6.65,6.71,4.05,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.52,59.0,5.08,5.13,3.16,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.0,59.0,6.32,6.27,3.97,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.27,56.0,4.13,4.16,2.58,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.1,60.0,8.24,8.35,5.04,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.02,63.0,6.49,6.46,3.8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
